CaseId,Evaluation
219807,0.660088076822703
219808,0.022641909128188295
219809,0.0
219810,1.0
219811,0.0
219812,0.0
219813,0.7383333333333334
219814,0.0
219815,0.0
219816,0.20287732880929016
219817,0.0
219818,0.0
219819,0.3775152688493692
219820,0.0
219821,0.0
219822,0.0
219823,0.0
219824,0.0
219825,0.0
219826,0.0
219827,0.3610022958463259
219828,0.0
219829,0.0
219830,0.0
219831,0.0
219832,0.5241937198856855
219833,0.0
219834,0.0
219835,0.0
219836,0.0
219837,0.0
219838,0.0
219839,0.24882026447594252
219840,0.0
219841,0.7510637561803593
219842,0.0
219843,0.028968302308250073
219844,0.0
219845,0.0
219846,0.0
219847,0.0
219848,1.0
219849,0.0
219850,0.0
219851,1.0
219852,0.0
219853,0.0
219854,0.0
219855,0.20287732880929016
219856,0.25464517046558777
219857,0.12461692914115842
219858,0.0
219859,0.0
219860,0.056286049914750086
219861,0.0
219862,0.0
219863,0.34568879937234165
219864,0.0
219865,0.0
219866,0.0
219867,0.0
219868,0.0
219869,0.14019458514848482
219870,0.12116448029975879
219871,0.0
219872,0.0
219873,0.12461692914115842
219874,0.0
219875,0.07108813408813411
219876,0.11739764008312772
219877,0.0
219878,0.3840043697975126
219879,0.10173536828244645
219880,0.0
219881,0.0
219882,0.0
219883,0.0
219884,0.11352193194922283
219885,0.0
219886,0.14019458514848482
219887,1.0
219888,0.0
219889,0.8844473897026286
219890,0.0
219891,0.0
219892,0.0
219893,0.0
219894,0.3840043697975126
219895,0.0
219896,0.3304817959817958
219897,0.0
219898,0.38396918165051
219899,0.18716863877742515
219900,0.0
219901,0.0
219902,0.0
219903,0.0
219904,0.0
219905,0.0
219906,0.0
219907,0.014378843671401645
219908,0.0
219909,0.0
219910,0.00508218825633025
219911,0.0
219912,0.0
219913,0.0
219914,0.0
219915,0.0
219916,0.0
219917,0.0
219918,0.0
219919,0.018029466208715244
219920,0.8444536786110297
219921,0.0
219922,0.0
219923,0.20287732880929016
219924,0.0
219925,0.0
219926,0.0
219927,0.0
219928,0.009487555113506425
219929,0.0
219930,0.0
219931,0.12461692914115842
219932,0.0
219933,0.12461692914115842
219934,0.0
219935,0.0
219936,0.0
219937,0.0
219938,0.0
219939,0.0
219940,0.0
219941,0.0
219942,0.1552259329744534
219943,0.0
219944,0.0
219945,0.7496566253328997
219946,0.0
219947,0.7453134715489024
219948,0.0
219949,0.0
219950,0.04940194654402193
219951,0.0
219952,0.0
219953,0.0
219954,0.12461692914115842
219955,0.9770935501804697
219956,1.0
219957,0.0
219958,0.0
219959,0.0
219960,0.7453134715489024
219961,0.0
219962,0.0
219963,0.0486444566430529
219964,0.0
219965,0.0
219966,1.0
219967,0.28644851431090346
219968,0.0
219969,0.12461692914115842
219970,0.009487555113506425
219971,1.0
219972,0.775960658462639
219973,0.352376010781671
219974,0.0
219975,0.3775152688493692
219976,0.15898625745024308
219977,0.0
219978,0.0
219979,0.0
219980,1.0
219981,0.0
219982,0.0
219983,0.005154151404151403
219984,0.0
219985,0.0
219986,0.07387762571964544
219987,1.0
219988,0.0
219989,0.14019458514848482
219990,0.0
219991,0.17792334430178716
219992,0.0
219993,0.12116448029975879
219994,0.0
219995,0.0
219996,0.0
219997,0.0
219998,1.0
219999,0.0
220000,0.0
220001,0.0
220002,0.5553300755046086
220003,0.0
220004,0.0
220005,0.0
220006,0.2318925367661906
220007,0.0
220008,0.0
220009,0.0
220010,0.0
220011,0.0
220012,0.0
220013,0.0
220014,0.0
220015,0.0
220016,0.0
220017,0.0
220018,0.0
220019,0.022641909128188295
220020,0.20287732880929016
220021,0.5060847968234299
220022,0.0
220023,0.006607142857142857
220024,0.36172158397158394
220025,0.0
220026,0.7453134715489024
220027,0.00508218825633025
220028,0.0
220029,0.0
220030,0.13403276238705508
220031,0.0
220032,0.30586310397550226
220033,0.0
220034,0.0
220035,0.013427421453329385
220036,0.7016618104118103
220037,0.49283104750546614
220038,0.0
220039,0.04778338900569315
220040,0.0
220041,0.0
220042,0.0
220043,0.0
220044,0.01969727416816343
220045,0.0
220046,0.0
220047,0.0
220048,0.002150385964487712
220049,0.0
220050,0.029406987957221346
220051,0.12116448029975879
220052,0.0
220053,0.0
220054,0.0
220055,0.0
220056,0.0
220057,0.0
220058,0.0
220059,0.0
220060,0.0
220061,0.0
220062,0.2584512990522249
220063,0.0
220064,0.0
220065,0.0
220066,0.0
220067,0.07141420486118628
220068,0.0
220069,0.0
220070,0.0
220071,0.0
220072,0.378240026127158
220073,0.0
220074,0.026153768779896412
220075,0.0
220076,0.2862487365938104
220077,0.0
220078,0.0
220079,0.0
220080,0.0
220081,0.0
220082,0.0
220083,0.0
220084,0.0
220085,0.63776093969203
220086,0.0
220087,0.022641909128188295
220088,0.026153768779896412
220089,0.0
220090,0.0
220091,0.0
220092,0.0
220093,0.056286049914750086
220094,0.0
220095,0.0
220096,0.0
220097,0.0
220098,0.0
220099,0.0
220100,0.0
220101,0.0978418002803901
220102,0.0
220103,0.30586310397550226
220104,0.0
220105,0.0
220106,0.0
220107,0.12461692914115842
220108,0.0
220109,0.0
220110,0.0
220111,0.12116448029975879
220112,0.1547798032720633
220113,0.0
220114,0.0
220115,0.0
220116,0.47784865711045205
220117,0.8666695846383078
220118,0.0
220119,0.0
220120,0.0
220121,0.0
220122,0.0
220123,0.0
220124,0.14019458514848482
220125,0.0
220126,0.6482856055477214
220127,0.0
220128,0.0
220129,0.0
220130,0.01
220131,0.0
220132,0.11739764008312772
220133,0.0
220134,0.0
220135,0.0
220136,0.39805797101449264
220137,0.0
220138,0.12461692914115842
220139,0.0
220140,0.0
220141,0.12461692914115842
220142,0.0
220143,0.9517254414175911
220144,0.0
220145,0.0
220146,0.0
220147,0.61
220148,0.0
220149,0.0
220150,0.0
220151,1.0
220152,0.7305493142703183
220153,0.0
220154,0.30586310397550226
220155,0.0
220156,0.0
220157,0.0
220158,0.12461692914115842
220159,0.04801129534651304
220160,0.12116448029975879
220161,0.0
220162,0.5241937198856855
220163,1.0
220164,0.0
220165,0.0
220166,0.0
220167,0.0
220168,0.0
220169,0.0
220170,0.5553300755046086
220171,0.0
220172,0.0
220173,0.008086285655376618
220174,0.12461692914115842
220175,0.0
220176,0.3840043697975126
220177,0.7453134715489024
220178,0.0
220179,0.30830158730158735
220180,0.0
220181,0.0
220182,0.11739764008312772
220183,0.14071707244039472
220184,0.0
220185,0.5612049387675784
220186,0.41853052897581766
220187,0.7653267245848169
220188,0.40415139218124163
220189,0.0
220190,0.0
220191,0.0
220192,0.005460733360106778
220193,0.0
220194,0.14019458514848482
220195,0.004144391526182949
220196,0.005377780297001546
220197,0.20532628046898133
220198,0.0
220199,0.15239402975330837
220200,0.11739764008312772
220201,0.0
220202,0.7496566253328997
220203,0.7510637561803593
220204,0.04802310290841083
220205,0.0
220206,0.0
220207,1.0
220208,0.015084258870649321
220209,0.0
220210,0.0
220211,0.6829279970279575
220212,0.05360661759698957
220213,0.0
220214,0.0
220215,0.0
220216,0.0
220217,0.8653425033858464
220218,0.0
220219,0.0
220220,1.0
220221,0.6953441953493145
220222,0.1815609235106139
220223,0.1035
220224,0.0
220225,0.0
220226,0.0
220227,0.004144391526182949
220228,0.0
220229,0.0
220230,0.0
220231,0.0
220232,0.13403276238705508
220233,0.0
220234,0.4720513658373116
220235,0.0862450466200466
220236,0.0
220237,0.0
220238,0.0
220239,0.0
220240,0.0
220241,0.0
220242,0.0
220243,0.0
220244,0.05360661759698957
220245,0.0
220246,0.0
220247,0.0
220248,0.3840043697975126
220249,0.0
220250,0.7605436507936506
220251,0.029406987957221346
220252,0.0
220253,0.0
220254,0.8964092492474843
220255,0.11065352187206345
220256,0.0
220257,0.2862487365938104
220258,0.12461692914115842
220259,0.0
220260,0.0
220261,0.0
220262,0.0
220263,0.0
220264,0.0
220265,0.03441624226580692
220266,0.0
220267,0.017013688066319643
220268,0.12461692914115842
220269,0.12116448029975879
220270,0.0
220271,0.14019458514848482
220272,0.292421579552526
220273,0.0
220274,0.0
220275,0.02
220276,1.0
220277,0.4955473997267055
220278,0.36748857811577246
220279,0.7359119620919157
220280,0.0
220281,0.3895213420062412
220282,0.0
220283,0.12461692914115842
220284,0.0
220285,0.0
220286,0.14019458514848482
220287,0.12116448029975879
220288,0.005460733360106778
220289,0.0
220290,1.0
220291,0.0
220292,0.01
220293,0.0
220294,0.6188210795465693
220295,0.0
220296,0.0
220297,0.0
220298,0.15126584526584522
220299,0.20287732880929016
220300,0.11576578546714977
220301,0.0
220302,0.0
220303,0.0
220304,0.0
220305,0.14196836768367077
220306,0.01611784067526375
220307,0.04778338900569315
220308,0.0
220309,0.0
220310,0.16671032398973573
220311,0.0
220312,0.15898625745024308
220313,0.025838156819606065
220314,0.018029466208715244
220315,0.01611784067526375
220316,1.0
220317,0.0
220318,0.0
220319,0.0
220320,0.13054960377542024
220321,0.0
220322,0.0
220323,0.0
220324,0.0
220325,0.0
220326,0.7870342783532167
220327,0.0
220328,0.16328228008701612
220329,0.12461692914115842
220330,0.002150385964487712
220331,0.008086285655376618
220332,0.0
220333,0.9560126739244531
220334,0.0
220335,0.20287732880929016
220336,0.41612675586041986
220337,0.11739764008312772
220338,0.12116448029975879
220339,0.7962417436599335
220340,0.0
220341,0.0
220342,0.932351779086067
220343,0.9485659363110622
220344,0.23446808630825647
220345,0.3840043697975126
220346,0.0
220347,0.0
220348,0.12116448029975879
220349,0.0
220350,0.0
220351,0.08511486698246389
220352,1.0
220353,0.0
220354,0.12461692914115842
220355,0.0
220356,0.02
220357,0.0
220358,0.0
220359,0.0
220360,0.0
220361,0.0
220362,0.0
220363,0.0
220364,0.0
220365,0.0
220366,0.2916822452794808
220367,0.0
220368,0.3314929971988795
220369,0.0
220370,0.0
220371,0.0
220372,0.0
220373,0.0
220374,0.0
220375,0.45652512675798435
220376,0.0
220377,0.0
220378,0.2101793960228144
220379,0.0
220380,0.0
220381,0.0
220382,0.0
220383,0.0
220384,0.0
220385,0.6456666666666666
220386,0.12116448029975879
220387,0.7962417436599335
220388,0.2101793960228144
220389,0.0
220390,0.0
220391,0.0
220392,0.0
220393,0.05551141946310932
220394,0.0
220395,0.30586310397550226
220396,0.0
220397,0.935
220398,0.0
220399,0.0
220400,0.0
220401,0.0
220402,0.058906192802376654
220403,0.009093406593406593
220404,0.3840043697975126
220405,0.01611784067526375
220406,0.0
220407,0.009063356940358328
220408,0.0
220409,0.0
220410,0.0
220411,1.0
220412,0.0
220413,0.0
220414,0.0
220415,0.5060847968234299
220416,0.010815308510488788
220417,0.2739153893810648
220418,0.01
220419,0.11739764008312772
220420,0.06959584384477116
220421,0.14019458514848482
220422,0.0
220423,0.2774074253224892
220424,0.20287732880929016
220425,0.0
220426,0.0
220427,0.16328228008701612
220428,0.0
220429,0.0
220430,0.0
220431,0.8330375939849624
220432,0.41612675586041986
220433,0.0
220434,0.0
220435,0.9883562108305536
220436,0.7653267245848169
220437,0.0
220438,0.3840043697975126
220439,0.0
220440,0.0
220441,0.0
220442,0.5769432000451896
220443,0.0
220444,0.0
220445,0.0
220446,0.12461692914115842
220447,0.0
220448,0.0
220449,0.0
220450,0.07387762571964544
220451,0.0
220452,0.0
220453,0.056286049914750086
220454,0.0
220455,0.3840043697975126
220456,0.0
220457,0.0
220458,0.30586310397550226
220459,0.0
220460,0.0
220461,0.0
220462,0.7534899091157518
220463,0.0
220464,0.11739764008312772
220465,0.0
220466,0.02
220467,0.7453134715489024
220468,0.6953441953493145
220469,0.0
220470,0.0
220471,0.0
220472,0.022641909128188295
220473,0.2584512990522249
220474,0.6420508658008657
220475,0.0
220476,0.0
220477,0.9225751464782782
220478,0.0
220479,0.14019458514848482
220480,0.0
220481,0.0
220482,0.7653267245848169
220483,0.04801129534651304
220484,0.0
220485,0.0
220486,0.0
220487,0.7453134715489024
220488,0.022641909128188295
220489,0.0
220490,1.0
220491,0.5409153280584758
220492,0.0
220493,0.0
220494,1.0
220495,0.6346885749128546
220496,0.03
220497,1.0
220498,0.20287732880929016
220499,0.7305493142703183
220500,0.0
220501,0.0
220502,0.0
220503,0.3610022958463259
220504,0.0
220505,0.08
220506,0.0
220507,0.0
220508,0.0
220509,0.0
220510,0.0
220511,1.0
220512,0.0
220513,0.0
220514,0.0
220515,0.7780523020256455
220516,0.0
220517,0.0
220518,1.0
220519,0.0
220520,0.0
220521,0.014378843671401645
220522,0.0
220523,0.0
220524,0.0
220525,0.0
220526,0.0
220527,0.0
220528,0.0
220529,0.0
220530,0.0
220531,0.0
220532,0.0
220533,0.05551141946310932
220534,0.0
220535,0.002150385964487712
220536,0.46710867961713587
220537,0.0
220538,0.0
220539,0.0
220540,0.3610022958463259
220541,0.006666666666666666
220542,0.0
220543,0.33644647401572025
220544,0.0
220545,0.0
220546,0.36748857811577246
220547,0.0
220548,0.0
220549,1.0
220550,0.0
220551,0.0
220552,0.022641909128188295
220553,0.0
220554,0.0
220555,0.047619047619047616
220556,0.0
220557,1.0
220558,0.0
220559,0.0
220560,0.0
220561,0.36748857811577246
220562,0.0
220563,0.0
220564,0.06935716162472164
220565,0.0
220566,0.010194992749235979
220567,0.7591831285110753
220568,0.0
220569,1.0
220570,0.0
220571,0.0
220572,1.0
220573,0.41847077561769974
220574,0.12461692914115842
220575,0.0
220576,0.09592264517175436
220577,0.0
220578,0.0
220579,0.0
220580,0.12461692914115842
220581,0.3954754689754688
220582,0.0
220583,0.0
220584,0.0
220585,0.0
220586,0.12116448029975879
220587,0.2734556510914532
220588,0.0
220589,0.0
220590,0.14196836768367077
220591,0.0
220592,0.0
220593,0.0
220594,0.0
220595,0.0
220596,0.0
220597,0.41847077561769974
220598,0.06996728337995861
220599,0.0
220600,0.0
220601,0.8847340479665857
220602,0.0
220603,0.0
220604,0.20287732880929016
220605,0.0
220606,0.0
220607,0.0
220608,0.0
220609,0.3840043697975126
220610,0.0
220611,0.0
220612,0.0
220613,0.0
220614,0.0
220615,0.12461692914115842
220616,0.1621637749908816
220617,0.0
220618,0.0
220619,0.0
220620,0.22780639231174488
220621,0.0
220622,0.9709444444444444
220623,0.0
220624,0.0
220625,0.19023403743138342
220626,0.6739579492358528
220627,0.0
220628,0.63776093969203
220629,0.775960658462639
220630,0.7496566253328997
220631,0.0
220632,0.05970581914539227
220633,0.0
220634,0.0
220635,0.9560126739244531
220636,0.7496566253328997
220637,0.0
220638,0.0
220639,0.0
220640,0.9327807132362976
220641,1.0
220642,1.0
220643,0.0
220644,0.0
220645,0.0
220646,0.0
220647,0.0
220648,0.18934391448390964
220649,0.0
220650,0.0
220651,0.0
220652,0.3840043697975126
220653,0.0
220654,0.38494510740912574
220655,0.0
220656,0.0
220657,0.0
220658,0.026325513366904432
220659,0.0
220660,0.0
220661,1.0
220662,0.06996728337995861
220663,0.0
220664,0.047619047619047616
220665,0.0
220666,0.0
220667,0.0
220668,0.20287732880929016
220669,0.0
220670,1.0
220671,0.9
220672,0.0
220673,0.002150385964487712
220674,0.0
220675,0.30586310397550226
220676,0.0
220677,0.0
220678,0.0
220679,0.0
220680,0.08511486698246389
220681,0.009063356940358328
220682,0.0
220683,0.015084258870649321
220684,0.0
220685,0.9485659363110622
220686,0.0
220687,0.39
220688,0.0
220689,0.12461692914115842
220690,0.0
220691,0.16328228008701612
220692,0.2756700244200243
220693,0.0
220694,0.0
220695,0.0
220696,0.2386845345693478
220697,0.0
220698,0.529645238095238
220699,0.858484340822576
220700,0.2678634320406453
220701,0.0
220702,0.18716863877742515
220703,0.33664928634028685
220704,0.2101793960228144
220705,0.16328228008701612
220706,0.0
220707,0.8812944523435654
220708,0.0
220709,0.16328228008701612
220710,0.0
220711,0.14196836768367077
220712,1.0
220713,0.0
220714,0.0
220715,0.05
220716,0.0
220717,0.25464517046558777
220718,0.3610022958463259
220719,0.0
220720,0.0
220721,0.8117463316554897
220722,0.0
220723,0.775960658462639
220724,0.0
220725,1.0
220726,0.022641909128188295
220727,0.0
220728,0.0
220729,0.0
220730,0.0
220731,0.12116448029975879
220732,0.0
220733,0.0
220734,0.6953441953493145
220735,0.0
220736,0.0
220737,0.7591831285110753
220738,0.12116448029975879
220739,0.3954754689754688
220740,0.3840043697975126
220741,0.0
220742,0.0
220743,0.497547619047619
220744,0.4457834410657855
220745,0.12461692914115842
220746,0.0
220747,0.0
220748,0.0
220749,0.11739764008312772
220750,0.5407907890836718
220751,0.5553300755046086
220752,0.019347664534333554
220753,0.0
220754,1.0
220755,0.0
220756,0.14019458514848482
220757,0.0
220758,0.0
220759,0.0
220760,0.0
220761,0.0
220762,0.8154757941513543
220763,0.0
220764,0.02938228849383088
220765,0.7583033763662166
220766,0.2584512990522249
220767,0.0
220768,0.0
220769,0.0
220770,0.0
220771,0.0
220772,0.8558485343383374
220773,1.0
220774,0.002150385964487712
220775,0.12461692914115842
220776,0.0
220777,0.0
220778,0.12461692914115842
220779,0.8812944523435654
220780,0.08511486698246389
220781,0.05360661759698957
220782,0.13403276238705508
220783,0.0
220784,0.3895213420062412
220785,0.19023403743138342
220786,0.03821758668632349
220787,0.4618306440567705
220788,0.94
220789,0.002150385964487712
220790,0.8552592504285392
220791,0.12461692914115842
220792,0.018029466208715244
220793,0.0
220794,0.7305493142703183
220795,0.0
220796,0.0
220797,0.0
220798,0.12116448029975879
220799,0.014949494949494949
220800,0.0
220801,0.0
220802,0.0
220803,0.0
220804,0.0
220805,0.0
220806,0.0
220807,0.0
220808,0.0
220809,0.0
220810,0.05551141946310932
220811,0.0
220812,0.0
220813,0.0
220814,0.24216128790865343
220815,0.002150385964487712
220816,0.7496566253328997
220817,0.0
220818,0.0
220819,0.0
220820,1.0
220821,0.008086285655376618
220822,0.12461692914115842
220823,0.0
220824,0.0
220825,0.0
220826,0.0
220827,0.0
220828,0.07387762571964544
220829,0.0
220830,0.05360661759698957
220831,0.2822139555662422
220832,0.5137983902956765
220833,0.0
220834,0.0
220835,0.0
220836,0.3157132910767615
220837,0.14196836768367077
220838,0.009487555113506425
220839,0.41612675586041986
220840,1.0
220841,0.95
220842,0.025838156819606065
220843,1.0
220844,0.0
220845,0.0
220846,0.0
220847,0.0
220848,0.18716863877742515
220849,0.0
220850,0.0
220851,0.08
220852,0.08
220853,0.0
220854,0.33664928634028685
220855,0.7509494288260702
220856,0.0
220857,0.07392857142857143
220858,0.03821758668632349
220859,0.14019458514848482
220860,0.0
220861,0.0
220862,0.6829279970279575
220863,0.0
220864,0.0
220865,0.0
220866,0.056286049914750086
220867,0.0
220868,0.015084258870649321
220869,0.0
220870,0.0
220871,0.008086285655376618
220872,0.4353259985088509
220873,0.0
220874,0.002150385964487712
220875,0.0
220876,0.0
220877,0.7453134715489024
220878,0.12461692914115842
220879,0.0
220880,0.14019458514848482
220881,0.0
220882,0.0
220883,0.0
220884,0.0
220885,0.4955473997267055
220886,0.0
220887,0.0
220888,0.0
220889,0.22091017672073593
220890,0.0
220891,0.0
220892,0.0
220893,1.0
220894,0.46789529630971693
220895,0.0
220896,0.3387735218941095
220897,0.0
220898,0.0
220899,0.0
220900,0.0
220901,0.0
220902,0.12461692914115842
220903,0.0
220904,0.9883562108305536
220905,0.7873878066378066
220906,0.0
220907,0.16328228008701612
220908,0.0
220909,0.0
220910,0.0
220911,0.0
220912,0.0
220913,0.796208874458874
220914,0.0
220915,0.0
220916,0.0
220917,0.3245654623154623
220918,0.0
220919,0.0
220920,0.0
220921,0.04801129534651304
220922,0.0
220923,0.7274172668763462
220924,0.12461692914115842
220925,0.0
220926,0.0
220927,0.0
220928,0.12116448029975879
220929,0.9883562108305536
220930,0.16328228008701612
220931,0.7653267245848169
220932,0.36748857811577246
220933,0.0
220934,0.057499553051481314
220935,0.7653267245848169
220936,0.0
220937,0.00508218825633025
220938,0.3065683528764617
220939,0.0
220940,0.0
220941,0.9897297297297297
220942,0.0
220943,0.12461692914115842
220944,0.00798018633798553
220945,0.775960658462639
220946,1.0
220947,0.5702738095238096
220948,0.0
220949,0.0
220950,0.0
220951,0.0
220952,0.0
220953,0.0
220954,0.0
220955,0.0
220956,0.05970581914539227
220957,0.0
220958,0.0
220959,0.14019458514848482
220960,0.275
220961,0.018029466208715244
220962,0.0
220963,0.0
220964,0.33664928634028685
220965,0.022641909128188295
220966,0.04801129534651304
220967,0.12858245577621458
220968,0.0
220969,0.0
220970,0.07537771120859489
220971,0.005460733360106778
220972,0.0
220973,0.0
220974,0.12116448029975879
220975,0.0
220976,0.0
220977,0.0
220978,0.0
220979,0.5863131313131313
220980,1.0
220981,0.0
220982,0.5863131313131313
220983,0.1552259329744534
220984,0.0
220985,0.0
220986,0.005281847072045886
220987,0.0
220988,0.0
220989,0.0
220990,0.0
220991,0.01
220992,0.0
220993,0.0
220994,1.0
220995,0.0
220996,0.04801129534651304
220997,0.6606289290774583
220998,0.0
220999,0.0
221000,0.0
221001,0.30586310397550226
221002,0.0
221003,0.0
221004,0.0
221005,0.06959584384477116
221006,0.04801129534651304
221007,0.0
221008,0.0
221009,0.0
221010,0.5705
221011,0.056286049914750086
221012,0.0
221013,0.0
221014,0.0
221015,0.8154425123809795
221016,0.018029466208715244
221017,0.0
221018,0.0
221019,0.0
221020,0.0
221021,0.0
221022,0.7888347179406097
221023,0.8844473897026286
221024,0.0
221025,0.0
221026,0.0
221027,0.0
221028,0.12461692914115842
221029,0.0
221030,0.0
221031,0.0
221032,0.3840043697975126
221033,0.0
221034,0.0
221035,1.0
221036,0.0
221037,0.0
221038,0.0
221039,0.8142024223343607
221040,0.51
221041,0.01
221042,0.01611784067526375
221043,0.4606904761904762
221044,0.1658916668152269
221045,0.0
221046,0.0
221047,0.12461692914115842
221048,0.0
221049,0.9224673694351297
221050,0.0
221051,0.2584512990522249
221052,0.16328228008701612
221053,0.0
221054,0.0
221055,0.16328228008701612
221056,0.12300757369923636
221057,0.0
221058,1.0
221059,0.0
221060,0.8574355503794457
221061,0.0
221062,0.0
221063,0.0
221064,0.8474440555620069
221065,0.0
221066,0.5771563057437785
221067,0.0
221068,0.0
221069,0.11739764008312772
221070,0.0
221071,0.9101569084410633
221072,0.0
221073,0.0
221074,0.16328228008701612
221075,0.0
221076,0.0
221077,0.0
221078,0.11908693908121101
221079,0.4720513658373116
221080,0.14
221081,1.0
221082,0.1479863055175681
221083,0.0
221084,0.0
221085,0.0
221086,0.0
221087,0.025838156819606065
221088,0.0
221089,0.09592264517175436
221090,0.0
221091,1.0
221092,0.33664928634028685
221093,0.002150385964487712
221094,0.0
221095,0.0
221096,0.12461692914115842
221097,0.0
221098,0.0
221099,0.24216128790865343
221100,0.2678634320406453
221101,0.004144391526182949
221102,0.0
221103,0.0
221104,0.0
221105,0.0
221106,0.19205718044227446
221107,0.0
221108,0.6307568217554421
221109,0.04230769230769231
221110,0.7736666666666666
221111,0.0
221112,0.0
221113,0.4720513658373116
221114,0.028968302308250073
221115,1.0
221116,0.0
221117,0.14019458514848482
221118,0.0
221119,0.01
221120,0.12461692914115842
221121,0.0
221122,1.0
221123,0.0
221124,0.775960658462639
221125,0.0
221126,0.12461692914115842
221127,0.0
221128,0.0
221129,0.14019458514848482
221130,0.022641909128188295
221131,0.0
221132,0.01
221133,0.5573360250860251
221134,0.002150385964487712
221135,0.0
221136,0.0
221137,0.0
221138,0.0
221139,0.08511486698246389
221140,0.0
221141,0.0
221142,0.0
221143,0.0
221144,0.0
221145,0.0
221146,0.0
221147,0.0
221148,0.46710867961713587
221149,0.0
221150,0.0
221151,0.7496566253328997
221152,0.0
221153,0.0
221154,0.0
221155,0.0
221156,0.24216128790865343
221157,0.0
221158,0.0
221159,0.0
221160,0.0
221161,0.05360661759698957
221162,0.3610022958463259
221163,0.0
221164,0.6482856055477214
221165,0.0
221166,0.3254998602301064
221167,0.0
221168,0.0
221169,0.3610022958463259
221170,0.12461692914115842
221171,0.3610022958463259
221172,0.0
221173,0.7145089836716132
221174,0.0
221175,0.16328228008701612
221176,0.0
221177,0.0
221178,0.0
221179,0.0
221180,0.0
221181,0.0
221182,0.0
221183,0.002150385964487712
221184,0.0
221185,0.8552592504285392
221186,0.0
221187,0.12461692914115842
221188,0.0
221189,0.0
221190,0.0
221191,0.0
221192,0.0
221193,0.7453134715489024
221194,0.7510637561803593
221195,0.0
221196,0.0
221197,0.0
221198,0.0
221199,0.0
221200,0.12116448029975879
221201,0.0
221202,0.12461692914115842
221203,0.14196836768367077
221204,0.0
221205,0.0
221206,0.0
221207,0.008609848297656942
221208,0.0
221209,0.8427676151078104
221210,0.0
221211,0.0
221212,0.12116448029975879
221213,0.0
221214,0.96
221215,0.0
221216,0.7962417436599335
221217,0.0
221218,0.0
221219,0.30586310397550226
221220,1.0
221221,0.0
221222,0.0
221223,0.0
221224,0.0
221225,0.378240026127158
221226,0.05551141946310932
221227,0.0
221228,0.0
221229,0.0
221230,0.0
221231,0.16328228008701612
221232,0.8872620675937446
221233,0.0
221234,0.14196836768367077
221235,0.0
221236,0.3610022958463259
221237,0.0
221238,0.0
221239,0.12461692914115842
221240,0.14019458514848482
221241,0.004144391526182949
221242,0.0
221243,0.3190555342887821
221244,0.0
221245,0.0
221246,0.0
221247,0.03176909201909201
221248,0.0
221249,0.0
221250,0.002150385964487712
221251,0.056286049914750086
221252,0.8747013423042155
221253,0.0
221254,0.11739764008312772
221255,0.0
221256,0.9984615384615384
221257,0.292421579552526
221258,0.008086285655376618
221259,0.0
221260,0.0
221261,0.0
221262,0.0
221263,0.0
221264,0.14019458514848482
221265,0.20287732880929016
221266,0.7217954953875919
221267,0.018029466208715244
221268,0.008609848297656942
221269,0.0
221270,0.0
221271,0.0
221272,0.37146376811594195
221273,0.0
221274,0.5202166436700799
221275,0.12461692914115842
221276,0.7583033763662166
221277,0.8847340479665857
221278,0.0
221279,0.0
221280,0.5463068973853783
221281,0.002150385964487712
221282,0.12461692914115842
221283,0.0
221284,0.0
221285,0.0
221286,0.0
221287,0.0
221288,0.0
221289,0.0
221290,0.0
221291,0.0
221292,0.002150385964487712
221293,0.0
221294,0.8610187173937169
221295,0.0
221296,0.48680468545977534
221297,0.0
221298,0.0
221299,0.06935716162472164
221300,0.0
221301,0.0
221302,0.0
221303,0.3610022958463259
221304,0.0
221305,0.11739764008312772
221306,0.0
221307,0.20810858585858574
221308,0.13403276238705508
221309,0.0
221310,0.0
221311,0.0
221312,0.3840043697975126
221313,0.0
221314,0.0
221315,0.0
221316,0.12461692914115842
221317,0.12461692914115842
221318,0.0
221319,0.3835810754517366
221320,0.4353259985088509
221321,0.0
221322,0.0
221323,0.0
221324,0.0
221325,0.008609848297656942
221326,0.0
221327,0.12461692914115842
221328,0.7509494288260702
221329,0.5222047947974471
221330,0.0
221331,0.7305493142703183
221332,0.9883562108305536
221333,0.24882026447594252
221334,0.11908693908121101
221335,0.0
221336,0.0
221337,0.9560126739244531
221338,0.018029466208715244
221339,0.2386845345693478
221340,0.7863509000500234
221341,0.8666695846383078
221342,0.0
221343,0.0
221344,0.0
221345,0.5948159012475732
221346,0.5796378570751783
221347,0.5771563057437785
221348,0.12461692914115842
221349,0.5449273540431555
221350,0.41847077561769974
221351,0.12461692914115842
221352,0.33664928634028685
221353,0.0
221354,0.0
221355,0.0
221356,0.0
221357,0.0
221358,0.0
221359,0.0
221360,0.0
221361,0.3840043697975126
221362,0.0
221363,0.6456666666666666
221364,1.0
221365,0.3641904761904762
221366,0.0
221367,0.0
221368,0.691888888888889
221369,0.0
221370,0.0
221371,0.0
221372,0.0
221373,0.056286049914750086
221374,0.0
221375,0.0
221376,0.0
221377,0.038376504943294136
221378,0.0
221379,0.33664928634028685
221380,0.775960658462639
221381,0.0
221382,0.1376437728937729
221383,0.0
221384,0.0
221385,0.7561491429600283
221386,1.0
221387,0.1985970973470973
221388,0.16328228008701612
221389,0.0
221390,0.0
221391,0.0
221392,0.0
